id,premium,vacancy_name,city,salary,salary_from,salary_to,currency,experience,schedule,employment,description,skills,employer,publish_date,vacancy_url,has_test
93176065,False,Разработчик C++/QML в команду Android,Новосибирск,False,,,,От 1 года до 3 лет,Полный день,Полная занятость,"О нас Мобильное приложение 2ГИС ежедневно помогает миллионам пользователей выбрать лучший ресторан для ужина, объехать пробки по навигатору с любимым диктором, изучить в подробностях детальную 3D-карту города, забронировать самокат или каршеринг, узнать цены на недвижимость и решить ещё десятки повседневных задач. Наша миссия - создать не просто приложение, а уникальное пространство, где каждый пользователь чувствует себя как дома, вне зависимости от местоположения. Для достижения этой цели, у нас есть целый департамент, который занимается сбором и выверкой данных, чтобы пользователи получали наиболее актуальную информацию о городе. Мобильное приложение 2ГИС – это множество интеграций как с различными бэкендами и узкоспециализированными библиотеками, которые разрабатываются внутри компании, так и с различными командами, занимающимися подготовкой и обработкой гео-данных. Наши приложения – огромная ответственность перед пользователями. Мы – последний рубеж перед тем, как результат работы десятков команд станет доступен миру. Поэтому мы собираем команду вовлеченных и проактивных ребят, которые горят тем, что делают, и стремятся сделать это наилучшим способом. О команде  Мы разрабатываем приложение 2ГИС под Android. Вместе с тобой наша команда будет насчитывать уже 20 разработчиков, главная задача которых — заботиться о том, чтобы повседневная жизнь 20 миллионов пользователей была комфортной. Мы занимаемся разработкой UI и механики приложения, выполняем интеграцию с нижележащими SDK и организуем работу с API внешних сервисов. Приложение разрабатывается с использованием C++20, Qt, QML и Android Java/Kotlin модулей. Интегрируемся с сетевыми сервисами компании и используем кроссплатформенный фреймворк 2ГИС для отображения 3D-карты, работы с данными, поиска организаций по справочнику, прокладки маршрутов проезда и ведения по навигатору. Работаем по трехнедельным спринтам. Опытом делимся на внутренних технических митапах, проводим хакатоны, ездим на конференции. По пятницам в конце спринта устраиваем online-чаепитие в формате видео-конференции, где общаемся на свободные от работы темы. О твоих задачах   Разработка и проектирование нового функционала с использованием Qt/QML.   Жаркие обсуждения архитектуры приложения.   Оценка задач и проведение код-ревью.   Багфикс и оптимизация.   Написание автотестов и работа с прекрасной командой QA.   Подробнее о твоих скиллах   Разрабатываешь на Qt, крайне важен опыт с QML.   Хорошо знаешь С++.   Имеешь не менее 1 года коммерческого опыта разработки.   Умеешь разрабатывать многопоточные приложения.   Плюсом будет знание Java/Kotlin и опыт разработки под Android.   Любишь прокачивать свои знания и навыки, следишь за трендами и best practice.   Готов(а) проактивно действовать в любых непонятных/незнакомых ситуациях, не стесняешься приходить с вопросами и аргументированно предлагать улучшения.   Привык(ла) нести ответственность за качество выполнения задач. =)   Работа в 2гис   2ГИС — аккредитованная IT-компания.   Можно работать удалённо. Для нас важен специалист, а не его локация. Если хочешь работать в гибридном формате, у нас есть офисы в Москве, Санкт-Петербурге, два классных офиса в Новосибирске. А также коворкинги в Томске, Астане, Алма-Ате и Дубае.   График не главное. Кто-то начинает работу в 9, кто-то в 11, а кто-то — когда удобно ему и команде. Главное — выполнять задачи в срок и быть на связи с коллегами.   Само собой, полностью белая зарплата, размер обсуждается на собеседовании, потолка нет.   Есть ДМС, штатный терапевт, невролог, мед.консультант и другие IT-плюшки.   Если хочешь делиться своим опытом, мы только за — поможем с выступлениями на конференциях и статьями для Хабра.   Предоставляем рабочую технику (ноутбук и девайсы), соответствующую твоим профессиональным потребностям.  ","['QML', 'C++', 'Qt', 'Android']",2ГИС,2024-02-14 02:06:50+03:00,https://hh.ru/vacancy/93176065,False
90190128,False,Разработчик мобильных приложений Android (Стажер),Новосибирск,False,,,,Нет опыта,Удаленная работа,Стажировка,"Приглашаем начинающих специалистов, которые хотят начать карьеру разработчика мобильных приложений под Android, в бесплатный проект ШИФТ. ШИФТ — это проект ЦФТ для тех, кто хочет развиваться в ИТ и финтехе. Здесь ты за 2-3 месяца получишь комплексные знания в рамках выбранного направления от экспертов ЦФТ. Участие в проекте бесплатное, поскольку мы нацелены на подготовку наших будущих специалистов. За время участия в проекте ты  познакомишься с архитектурными особенностями операционной системы Android узнаешь различные механизмы сохранения данных разберешь типичные ошибки и стандартные приёмы программирования под Android научишься конструировать эффективные приложения для данной платформы в обстановке, приближенной к «боевой».  Разработка и обучение ведутся на языке Kotlin. Лучшие выпускники получат оффер в команду ЦФТ – будь готов(а) работать 40 часов в неделю. Предложение актуально для кандидатов из городов: Новосибирск, Томск, Санкт-Петербург. Это обусловлено расположением команд.  Чтобы стать участником, нужно  подать заявку, откликнувшись на эту вакансию выполнить тестовое задание и записать видеовизитку – это поможет нам оценить твои hard и soft skills знать язык программирования Kotlin знать объектно-ориентированное программирование, алгоритмы и структуры данных  Старт подготовки – апрель 2024 Продолжительность – 2,5 месяца После регистрации отправим письмо на почту с подробной информацией – на всякий случай проверяй все папки. Ждём твою заявку – набор уже открыт!  ","['Android', 'ООП', 'Kotlin']",Центр финансовых технологий,2024-02-21 04:58:33+03:00,https://hh.ru/vacancy/90190128,False
90895175,False,Senior Android разработчик в команду Design System (SberDevices),Москва,False,,,,Нет опыта,Полный день,Полная занятость,"SberDevices это компания полного цикла, которая создает умные девайсы, виртуальных ассистентов, собственную операционную систему и приложения в ней, занимается развитием речевых технологи и AI-моделей. Мы ищем талантливого разработчика для создания и развития нашей собственной дизайн-системы с потенциалом на 1000++ продуктов. Наш проект находится на начальной стадии развития Android направления, и мы ищем человека, который сможет проработать архитектуру системы и внести свой вклад в создание инновационных продуктов. Чем предстоит заниматься:  Разработка дизайн-системы под Android; Принимать участие в сложных технических задачах; Предлагать и разрабатывать архитектурные решения; Взаимодействовать с командой дизайнеров и разработчиков для создания инновационных продуктов.  Что мы ждем от кандидатов:  Опыт разработки Android-приложений от 3-х лет; Отличное знание Kotlin; Умение применять на практике классические структуры данных и алгоритмы, общее представление о том, как они устроены; Опыт разработки многопоточных приложений; Умение писать тестируемый код;  Почему вам понравится работать у нас:  Возможность влиять на развитие системы и создавать инновационные продукты. Конкурентная зарплата и хорошие премии. Разного уровня задачи: от очень простых, до нетривиальных — можно хорошо прокачаться. Классная атмосфера в командах, сильные и отзывчивые ребята. Гибкий график, удалёнка или офис. Участие во всероссийских и международных IT-конференциях, корпоративные образовательные программы. ДМС с первого дня, страхование жизни, скидки от Сбера и партнёров.    ",['Android'],СБЕР,2024-02-09 18:14:18+03:00,https://hh.ru/vacancy/90895175,False
93794630,False,Team Lead Android,Москва,False,,,,От 3 до 6 лет,Полный день,Полная занятость,"В 2022 году Московской бирже исполнилось 30 лет. Мы появились вместе с современной Россией и за эти годы с нуля создали рынок инвестиций. Сегодня миллионы людей и тысячи компаний доверяют нам и пользуются нашей инфраструктурой.  Ежедневно на наших торговых платформах совершаются миллионы транзакций в минуту – без задержек, без перебоев. Мы храним в депозитарии цифровые записи о каждом активе, который торгуется на бирже. Мы следим за тем, чтобы все операции соответствовали правилам торгов и требованиям регуляторов.  А еще мы активно развиваемся и давно вышли за рамки классического биржевого бизнеса.  Мы разрабатываем и поддерживаем платформы, которые соединяют финансовые компании и клиентов Мы идем на внебиржевой рынок и создаем на нем удобные сервисы, Мы открываем новые возможности для инвесторов, корпораций, банков. Мы развиваем финансовую культуру страны.  В #moexteam уже больше 2200 человек: ИТ-специалисты и эксперты по развитию рынков, продуктовые и проектные менеджеры, финансисты и юристы, маклеры и многие другие. Мы разные, но всех нас объединяет общая цель – помочь людям и компаниям управлять деньгами, используя передовые технологии и знания. В Управлении развития мобильных и интернет сервисов открыта вакансия Team Lead Android Маркетплейс Финуслуги — уникальный продукт на рынке финтеха, использующий все возможности финансовой экосистемы нашей страны, который создает молодая и амбициозная команда в составе группы Московской биржи. О Финуслугах finuslugi.ru Мы уже сейчас даем десяткам тысяч наших клиентов новый опыт управления своими финансами – возможность открывать вклады в разных банках в одном личном кабинете, покупать уникальные народные облигации в личном кабинете напрямую без брокера и комиссий, а также выбирать страховые продукты по лучшим ценам. Чем предстоит заниматься:   Разработка мобильного приложения на платформе Android (Kotlin);   Декомпозиция и оценка задач на разработку совместно с командой;   Подбор и собеседование разработчиков в команду;   Подготовка рекомендаций по внедрению новых технологии, решений, подходов;   Контроль соблюдения принятых подходов членами команды, код ревью;   Ответственность за метрики надежности приложения - CrashFree;   Лидирование разбора и устранения инцидентов, подготовка мер снижения рисков возникновения инцидентов;   Разбор обращений пользователей;   Разработка рекомендаций и технологий мониторинга клиентского пути совместно с командой поддержки.   Мы ожидаем от вас:   Глубокое знание Kotlin и стандартных компонентов Android. Опыт разработки от 3 лет;   Знание принципов ООП и понимание паттернов проектирования;   Уверенное знание основных паттернов разработки под Android, особенностей различных версий ОС и устройств;   Знание и опыт применения в коммерческих проектах Jetpack Compose   Уверенное знание, опыт работы с различными типами АПИ - REST, GraphQL, Socket   Опыт интеграции сторонних библиотек;     Опыт работы с системами сбора данных о падениях приложения, опыт расследования падений   Знания и опыт работы с gitlab и gitlab CI, опыт написания пайплайнов для Андроид;   Работа с юнит тестами. Понимание их необходимости, минимального покрытия, сильных и слабых сторон   Будет преимуществом:   Знание Google Material Design;   Опыт интеграции систем аналитики - Amplitude, Google, Firebase, Яндекс AppMetrica;   Опыт работы с различными базами данных - Realm, SQLite, понимание их сильных и слабых сторон;   Опыт написания и работы с UI тестами;   Опыт разбора инцидентов, понимание что такое SLA и почему важно его соблюдать;   Опыт работы с логами, Kibana. Понимание, что логи это не &quot;что-то на бэкендовском&quot;, а реальный источник информации для улучшений. ​  ",,Московская Биржа,2024-02-26 13:17:55+03:00,https://hh.ru/vacancy/93794630,True
85844830,False,Разработчик Android,Калининград,False,,,,От 3 до 6 лет,Удаленная работа,Полная занятость,"Мы создаем приложения для мобильных устройств. Над ними работает более 20 команд: core-команды базовых технологий, фича-команды, финансовые команды и другие. Мы пишем приложения с высокой степенью надежности и постоянно улучшаем производительность, чтобы миллионам клиентов было удобно. Мы ждем тех, кто вместе с нами будет улучшать работу приложений Тинькофф, создавать продукты без сбоев — легкие и удобные, которыми готовы пользоваться сами. Линейка наших продуктов объемная, но культура и процессы общие.Обязанности:   Разрабатывать и поддерживать новый функционал продукта   Развивать архитектуру проекта вместе с командой   Автоматизировать разработку и тестирование   Проводить Code Review   Требования:  Занимались коммерческой разработкой больше 4 лет Умеете работать с Android Studio и активно используете Kotlin в повседневной разработке Умеете проектировать клиент-серверное взаимодействие Создаете кастомные UI-компоненты Знаете ООП и структуры данных Умеете работать с Git Знакомы с MVVM и MVI Знаете Gradle, опыт написания своих плагинов будет плюсом Понимание CI/CD и опыт его настройки добавит вам очков  Мы предлагаем:  Работу удаленно  Платформу обучения и развития Тинькофф Апгрейд. Курсы, тренинги, вебинары и базы знаний. Поддержка менторов и наставников, помощь в поиске точек роста и карьерном развитии  Заботу о здоровье. Оформим полис ДМС со стоматологией и страховку от несчастных случаев. Предложим льготное страхование вашим близким Компенсацию 50% затрат на спортивные занятия от стоимости абонемента Достойную зарплату — обсудим ее на собеседовании ","['Kotlin', 'Android SDK', 'Git', 'Android', 'ООП']",Тинькофф,2024-02-24 08:02:50+03:00,https://hh.ru/vacancy/85844830,False
92225924,False,Android developer AOSP С++/С,Москва,False,,,,От 3 до 6 лет,Гибкий график,Полная занятость,"АУРИГА — первая сервисная компания, ведущий разработчик программного обеспечения на заказ для зарубежных и российских клиентов – открывает вакансию Системного разработчика AOSP/Android developer. Идеальным для нас кандидатом является инженер уровня standard/senior со знанием языков C/C++, опытом разработки драйверов в ядре ОС Linux, имеющим представление о системной разработке для мобильных ОС (Android, Linux). Нашим заказчиком является крупная Российская компания – один из лидеров разработки ПО в области информационной безопасности. Одним из продуктов является собственная микроядерная операционная система, спроектированная с нуля, с учетом безопасности использования продуктов заказчика, основанных на этой ОС. Проект предполагает разработку драйверов и сопутствующих библиотек для различных устройств. Чем предстоит заниматься:  Разработка драйверов устройств; Разработка архитектуры и дизайна драйверов (драйверная модель заказчика не совместима с Linux); Исправление ошибок и отладка разработанных драйверов; Взаимодействие с командой тестирования;​​​​​​​  ​​​​​​​​​​​​​​​​​​​​​​​​​​​​Требуются опыт и знания в следующих областях:  Язык C++/C; Представление об архитектуре операционных систем; Знание архитектуры Android HAL; Опыт системной разработки для мобильных ОС (Android, Linux); Опыт сборки AOSP, кастомных прошивок/портов; Разработка компонентов Android HAL; Опыт работы с HIDL/AIDL;  Плюсом будет:   Знание Camera2/Camera3; Многопоточное программирование; Разработка модулей и драйверов для ОС Linux или других UNIX подобных систем; Готовность разбираться в чужом коде.  Мы предлагаем:  Гибридный режим работы: 2-3 дня в офисе, остальные на удаленном графике; Место работы: наш офис в Москве, м. Южная; Стабильная заработная плата, выплачиваемая день-в-день, оформление по ТК РФ; Программа ДМС со стоматологией, вызовом врача на дом и льготным подключением родственников; Ежегодная аттестация, по результатам которой можно поднять свой грейд и зп; Обучение английскому за счет компании; Комфортный график (гибкое начало дня, 8-часовой рабочий день); Офисы, оборудованные всем необходимым для комфортной работы и отдыха: есть кухни (с чаем, зерновым кофе, фруктами, сладостями), теннисные столы, игровые приставки, турники; А еще у нас классные корпоративы, тимбилдинги, пицца-пати, интеллектуальные турниры и просто уютные посиделки в офисах :) ","['Android', 'C++/C', 'AOSP', 'Android HAL', 'HIDL', 'AIDL', 'Camera2', 'Camera3', 'Driver']",Auriga,2024-02-24 17:59:37+03:00,https://hh.ru/vacancy/92225924,False
94042717,False,Middle/Senior Android Developer в команду контента,Москва,False,,,,От 3 до 6 лет,Полный день,Полная занятость,"Наша команда развивает инструменты для создания контента — записей, историй, статей, фотографий, опросов и других форматов. Мы стремимся увеличить аудиторию авторов и поднять активность подписчиков.Ищем специалиста, который усилит нашу команду.Вам предстоит:• участвовать в разработке Android-приложения ВКонтакте;• разрабатывать новые продукты для десятков миллионов пользователей, тестировать, оптимизировать и поддерживать существующие — в первую очередь истории, записи и фотографии;• взаимодействовать с другими разработчиками в команде, дизайнерами и тестировщиками.У нас интересно, потому что вы будете:• создавать и улучшать продукты, которыми пользуются миллионы людей;• переключаться между различными ключевыми проектами ВКонтакте;• использовать data-driven подход для проверки гипотез и улучшения продукта.Руслан Бранивщук, руководитель команды контента:«Нам нужен ответственный человек, который ориентирован на результат, проявляет инициативу и умеет работать в команде. Вместе мы проверим множество гипотез и то, как они влияют на метрики наших продуктов, придумаем и реализуем новые фичи».Мы ожидаем, что вы:• создавали приложения для Android 5+ не менее 2 лет;• уверенно знаете Java и Android SDK;• разрабатывали сложные, но быстрые интерфейсы (кастомные views и layouts, а также анимации);• можете показать портфолио с выполненными проектами.Будет плюсом, если вы работали с Kotlin и RxJava 2.Приглашаем специалиста, который сможет посещать офис в Санкт-Петербурге в гибридном режиме или работать удалённо. Ждём ваших откликов. Удачи!",,VK,2024-02-29 15:10:19+03:00,https://hh.ru/vacancy/94042717,False
90786832,False,Разработчик Android,Ростов-на-Дону,False,,,,От 3 до 6 лет,Полный день,Полная занятость,"Мы создаем приложения для мобильных устройств. Над ними работает более 20 команд: core-команды базовых технологий, фича-команды, финансовые команды и другие. Мы пишем приложения с высокой степенью надежности и постоянно улучшаем производительность, чтобы миллионам клиентов было удобно. Мы ждем тех, кто вместе с нами будет улучшать работу приложений Тинькофф, создавать продукты без сбоев — легкие и удобные, которыми готовы пользоваться сами. Линейка наших продуктов объемная, но культура и процессы общие. Обязанности   Разрабатывать и поддерживать новый функционал продукта     Вместе с командой развивать архитектуру проекта   Автоматизировать разработку и тестирование   Проводить Code Review   Требования    Занимались коммерческой разработкой больше 2 лет   Умеете работать с Android Studio и активно используете Kotlin в повседневной разработке   Умеете проектировать клиент-серверное взаимодействие   Создаете кастомные UI-компоненты   Знаете ООП и структуры данных     Умеете работать с Git   Знакомы с MVVM и MVI   Знаете Gradle, опыт написания своих плагинов будет плюсом   Понимание CI/CD и опыт его настройки добавит вам очков   Мы предлагаем  Возможность работы в аккредитованной ИТ-компании. ​​​​​​Профессиональное развитие: проводим митапы, тренинги и мастер-классы, огромная tech-библиотека в твоем распоряжении Компенсацию обедов Заботу о здоровье: полис ДМС и страховка от несчастных случаев для тебя и льготные условия страхования для близких Компенсацию затрат на спорт: возвращаем 50% от стоимости абонемента Гибридный формат работы Достойную твоего профессионального уровня зарплату, размер обсудим на собеседовании  ​​​",,Тинькофф,2024-03-05 11:33:11+03:00,https://hh.ru/vacancy/90786832,False
93075511,False,"Курьер, легкие заказы до 2кг (СРОЧНО, ежедневная оплата) подработка на iPhone/Android",Санкт-Петербург,True,88200.0,138880.0,RUB,Нет опыта,Гибкий график,Частичная занятость,"Курьер, легкие заказы до 2кг (СРОЧНО, ежедневная оплата) подработка на iPhone/AndroidДоставка только по вашему району у дома.⚠️ БОНУС: Приглашай друзей и получай до 10000 рублей!У НАС:✔️ ЕЖЕДНЕВНЫЕ ВЫПЛАТЫ (на карту без задержек)✔️ ОПЛАТА 2500 - 3000- 5500 ЗА ДЕНЬ (зависит от времени работы)✔️ ПРИМЕМ БЕЗ ОПЫТА (обучим и поможем)❗️Мед книжка не требуется (для начала работы)❗️НЕТ КОМИССИИ С ЗАКАЗОВ - без процентовУСЛОВИЯ РАБОТЫ: Можно использовать как подработку ( Легко совмещать с учебой или работой )   Микрорайон любой, каждую смену сможете менять (≈ 7-10 мин среднее время доставки )   Заказы на доставку собраны и оплачены. Курьер только доставляет   В трудовую книжку запись не делаем (выплаты официально по тк)   Прием ЕЖЕДНЕВНО (принимаем и в выходные)!ЗАРАБОТОК:   Средняя оплата за 4 часа около 1.900 руб. и выше зависит от скорости работыУсловия выплат:   Ежедневно на карту до 480 руб в час + надбавки и бонусы ‼️   Во время повышенного спроса до 580 руб в час ‼️⬇️ ЖМИТЕ ОТКЛИКНУТЬСЯ - Напишем подробности в WhatsApp или позвоним!! ☎️Свяжемся в течение 3 минут!Также подойдет, если вы искали: документы, работа курьером, курьер, курьер с ежедневной оплатой, курьер пеший, курьер одработка, курьер выходного дня, день, вечер, утро, в ночь, вееромам, вечером, свободный график, пешком, яндекс доставка, оставщик , лавка, яндекс про, яндекс маркет, сбермаркет, деливери клаб, delivery club, dostavista, достависта, курьер додо, озон, дек, доставка суши, доставка еды, еду, доставка документов посылок, устроиться курьером, работа в районе, курьер с ежедневной платой, подработка с ежедневными выплатами, работа рядом с домом, без опыта, оплата каждый день ",,Курьерская служба - Курьер,2024-02-12 13:38:01+03:00,https://hh.ru/vacancy/93075511,False
46228668,False,Middle / Senior Android developer,Самара,True,80000.0,180000.0,RUB,От 1 года до 3 лет,Гибкий график,Полная занятость,"Привет, мы — MediaSoft.team! Мы разрабатываем сложные веб-системы, бэкенды, мобильные приложения и highload-проекты для бизнеса с 2014 года. У нас в команде 300+ разработчиков по направлениям backend, frontend, mobile, qa и аналитика. Наши офисы находятся в Самаре, Ульяновске, Санкт-Петербурге, Москве, Ростове-на-дону (FIRECODE), Пензе (ZenCode) и Владимире (Hawking Bros). У нас точно хватит задач, которые покажутся тебе интересными. А в коллективе точно найдутся эксперты, которые знают больше. Мы предоставим тебе возможность развиваться в той области и писать на тех языках программирования, которые тебе нравятся. Чтобы было понятнее, какие задачи решаются нашей командой, на сайте mediasoft.team есть кейсы с Хабра. Мы уверены, что ты каждый день работаешь с ООП, паттернами проектирования, MVP / MVVM / MVI (или другими UDF), платформой Android, Kotlin / Java и системами контроля версий, опираясь на SOLID и Clean Architecture; А также ты знаешь Coroutines / RxJava, Dagger / Koin, Custom View. И еще лучше, если ты знаком с Jetpack Compose, CI/CD, можешь и хочешь участвовать в выстраивании процессов, писать тесты, проводить рефакторинг, Code Review и быть наставником. Само собой, у нас белая зарплата, есть больничные и отпуска, мощная техника на рабочем месте с необходимыми характеристиками. В общем, все как положено. От нас:   Аккредитованная it-компания.     Гибкий график — учитываем режим сов, жаворонков, интровертов и социофобов.   Пересмотр зарплаты несколько раз в год.   Мерч — одеваем с ног до головы в корпоративную одежду и дарим подарки детям сотрудников к Новому году.   Комфортная рабочая среда:     Грамотно руководим: наши руководители прошли путь в компании от разработчиков до управленцев — они знают, как построить эффективные и удобные рабочие процессы.   Обучаем команду: проводим лекции и мастер-классы на собственной образовательной площадке — Академия разработки MediaSoft; поддерживаем библиотеку с технической литературой.   Любим хорошо отдохнуть: громко шумим два раза в год на наших корпоративах и регулярно собираемся вместе в офисе, на турбазе или в баре.   Открыты к идеям, предложениям и творческим порывам.   Мы рады тем, кто разделяет наши ценности и хочет стать частью команды.Давайте работать вместе!","['Kotlin', 'Java', 'Android', 'ООП', 'Android SDK', 'SQLite', 'Rx']",МедиаСофт,2024-02-22 20:44:07+03:00,https://hh.ru/vacancy/46228668,False
93768094,False,Senior QA Automation Engineer / Автотестировщик (Android/iOS),Москва,False,,,,От 3 до 6 лет,Удаленная работа,Полная занятость,"Ventra Go! - сервис для быстрого заказа временного линейного персонала в сфере ритейла, e-comm, логистики и FMCG по uber-модели. Ежедневно десятки тысяч пользователей выходят на работу с помощью нашего приложения. Платформа позволила изменить пользовательский опыт как для линейного персонала, который получил возможность выводить заработанные средства ежедневно, так и для заказчиков, получающих услугу &quot;под ключ&quot; через мобильное приложение. Мы не e-commerce и не поставщик commodity-сервисов. Мы выросли в 3 раза за 2022 год, а на 2023 у нас ещё более амбициозные планы. У нас есть множество задач, которые не решил еще ни один сервис в мире. Наш продукт - многоуровневый и сложный, а также имеет большую социальную значимость. Мы помогаем находить работу и подработку без серых выплат и теневых схем, а также даем возможность найти дополнительный заработок людям из регионов и небольших городов. И сейчас мы в поиске Senior AQA инженера для работы в нашей команде тестирования (5 человек). Основные задачи:  Автоматизированное тестирование приложения нативным способом (iOS и Android); Написание UI-тестов и mock-заглушек; Локализация багов и оформление репортов; Активное взаимодействие с разработчиками, продактами и дизайнерами для улучшения качества продукта.  Мы ожидаем, что вы:  Имеете опыт автоматизации обеих платформ мобильной разработки (и iOS, и Android); Имеете опыт тестирования мобильных приложений от 3-х лет; Понимаете принципы работы автотестов и их построения; Имеете опыт автоматизации нативным способом (внутри кода).  Будет плюсом, если вы:  Понимаете процессы CI/CD и контейнеризации.  Мы предлагаем:  Стать частью продуктовой разработки Ventra Go! – №1 в своем сегменте; Энергичную и дружелюбную команду профессионалов; Трудоустройство в полном соответствии с ТК РФ, полностью белая заработная плата; ДМС, мат. помощь от компании, программы обучения (языки, спорт); Возможность обучения и развития внутри компании; Перспективы профессионального и карьерного роста; Гибкий график работы, удаленная занятость; Гибкость во всем, кроме ориентации на результат. ","['Тестирование', 'QA', 'iOS', 'Android', 'Swift', 'Kotlin', 'AQA', 'Автоматизация']",Ventra,2024-02-26 09:33:13+03:00,https://hh.ru/vacancy/93768094,False
